,time_open_utc,time_close_utc,open,high,low,close,volume,bb_h,bb_l
729,2023-03-03 12:45:00,2023-03-03 12:49:59.999,22337.4,22354.99,22333.98,22352.88,665.96774,22365.630721796922,22331.01027820308
730,2023-03-03 12:50:00,2023-03-03 12:54:59.999,22352.26,22358.0,22350.0,22352.1,454.2247,22365.87494512906,22331.971054870937
731,2023-03-03 12:55:00,2023-03-03 12:59:59.999,22351.04,22357.99,22340.0,22354.0,799.57925,22366.05133992267,22333.377660077327
732,2023-03-03 13:00:00,2023-03-03 13:04:59.999,22353.46,22357.02,22340.0,22342.6,573.85635,22366.081331030877,22332.876668969122
733,2023-03-03 13:05:00,2023-03-03 13:09:59.999,22342.6,22349.0,22330.0,22331.79,769.99783,22367.034131618093,22330.483868381903
734,2023-03-03 13:10:00,2023-03-03 13:14:59.999,22331.79,22348.7,22326.23,22326.82,565.8385,22368.424691916447,22327.201308083557
735,2023-03-03 13:15:00,2023-03-03 13:19:59.999,22326.28,22340.02,22314.29,22328.66,877.04371,22367.162591544908,22325.069408455096
736,2023-03-03 13:20:00,2023-03-03 13:24:59.999,22328.67,22351.16,22320.0,22348.8,727.67014,22367.23046946353,22325.097530536463
737,2023-03-03 13:25:00,2023-03-03 13:29:59.999,22348.81,22390.0,22348.53,22377.39,1353.69566,22371.268330765648,22322.669669234354
738,2023-03-03 13:30:00,2023-03-03 13:34:59.999,22376.59,22378.8,22350.02,22354.53,883.81618,22371.237707038454,22322.673292961546
739,2023-03-03 13:35:00,2023-03-03 13:39:59.999,22353.89,22368.84,22334.2,22339.08,988.10553,22371.230330008362,22322.296669991632
740,2023-03-03 13:40:00,2023-03-03 13:44:59.999,22339.08,22341.57,22318.02,22323.39,828.56298,22371.828220059233,22318.993779940767
741,2023-03-03 13:45:00,2023-03-03 13:49:59.999,22323.39,22375.0,22172.65,22336.47,5021.93981,22369.39386109191,22318.732138908093
742,2023-03-03 13:50:00,2023-03-03 13:54:59.999,22335.69,22397.0,22331.01,22370.02,2205.8816,22371.04083863909,22317.835161360905
743,2023-03-03 13:55:00,2023-03-03 13:59:59.999,22370.02,22428.34,22363.23,22402.8,2280.42408,22384.073352167205,22310.413647832796
744,2023-03-03 14:00:00,2023-03-03 14:04:59.999,22402.79,22450.8,22375.5,22448.62,2208.81501,22409.977470756236,22295.411529243767
745,2023-03-03 14:05:00,2023-03-03 14:09:59.999,22447.04,22498.99,22388.0,22418.89,3148.23917,22420.254787237885,22292.076212762113
746,2023-03-03 14:10:00,2023-03-03 14:14:59.999,22417.25,22418.9,22377.99,22402.65,1359.01879,22425.90756928014,22293.208430719853
747,2023-03-03 14:15:00,2023-03-03 14:19:59.999,22401.35,22411.54,22377.77,22379.99,1238.41451,22427.862496458452,22295.05650354155
748,2023-03-03 14:20:00,2023-03-03 14:24:59.999,22379.66,22396.35,22361.02,22363.76,1075.00751,22428.26637102714,22297.257628972857
749,2023-03-03 14:25:00,2023-03-03 14:29:59.999,22363.76,22391.08,22361.52,22384.08,1018.38958,22430.295091966815,22298.348908033186
750,2023-03-03 14:30:00,2023-03-03 14:34:59.999,22384.08,22418.32,22362.33,22397.56,1888.58454,22433.847213492663,22299.34278650734
751,2023-03-03 14:35:00,2023-03-03 14:39:59.999,22397.56,22402.73,22363.01,22373.5,1458.83976,22434.62868116555,22300.51131883445
752,2023-03-03 14:40:00,2023-03-03 14:44:59.999,22373.5,22405.0,22371.08,22390.42,1161.97339,22436.697223414747,22303.22477658525
753,2023-03-03 14:45:00,2023-03-03 14:49:59.999,22390.42,22425.71,22385.09,22402.13,1666.95868,22439.203263207262,22307.752736792736
754,2023-03-03 14:50:00,2023-03-03 14:54:59.999,22402.13,22407.53,22372.8,22392.86,1351.76048,22439.357440021664,22314.202559978334
755,2023-03-03 14:55:00,2023-03-03 14:59:59.999,22393.84,22403.0,22370.71,22376.0,1090.58508,22437.7178122162,22320.5761877838
756,2023-03-03 15:00:00,2023-03-03 15:04:59.999,22377.34,22390.72,22228.99,22309.35,4484.72354,22442.021344014687,22312.327655985315
757,2023-03-03 15:05:00,2023-03-03 15:09:59.999,22308.33,22341.98,22270.51,22326.06,2636.165,22443.173987367387,22306.042012632613
758,2023-03-03 15:10:00,2023-03-03 15:14:59.999,22326.06,22417.48,22312.34,22403.51,2465.91339,22446.07688208962,22308.037117910382
759,2023-03-03 15:15:00,2023-03-03 15:19:59.999,22403.51,22414.39,22359.09,22367.74,1951.77469,22445.455968668164,22311.52403133184
760,2023-03-03 15:20:00,2023-03-03 15:24:59.999,22368.43,22390.0,22343.38,22361.53,1426.46612,22443.00866571547,22317.78533428453
761,2023-03-03 15:25:00,2023-03-03 15:29:59.999,22362.5,22388.0,22348.17,22374.08,1150.7005,22441.675649757934,22322.879350242067
762,2023-03-03 15:30:00,2023-03-03 15:34:59.999,22373.02,22384.2,22331.36,22345.16,1137.29982,22442.414077211528,22319.654922788475
763,2023-03-03 15:35:00,2023-03-03 15:39:59.999,22345.17,22354.63,22331.0,22341.13,940.32065,22440.825056936585,22315.07694306341
764,2023-03-03 15:40:00,2023-03-03 15:44:59.999,22342.16,22354.24,22327.01,22350.9,976.40653,22427.884566394343,22318.245433605654
765,2023-03-03 15:45:00,2023-03-03 15:49:59.999,22350.4,22351.42,22324.18,22333.91,788.58122,22421.915957962912,22315.716042037086
766,2023-03-03 15:50:00,2023-03-03 15:54:59.999,22335.06,22346.01,22312.21,22318.44,1027.62817,22419.626338403843,22309.584661596153
767,2023-03-03 15:55:00,2023-03-03 15:59:59.999,22318.44,22346.0,22316.83,22336.33,815.38465,22418.286575349564,22306.558424650437
768,2023-03-03 16:00:00,2023-03-03 16:04:59.999,22335.84,22363.6,22322.49,22345.05,1149.72046,22417.854519403125,22305.119480596877
769,2023-03-03 16:05:00,2023-03-03 16:09:59.999,22345.06,22369.6,22345.02,22359.96,833.15568,22415.687291300364,22304.874708699634
770,2023-03-03 16:10:00,2023-03-03 16:14:59.999,22359.96,22363.0,22322.0,22325.72,868.63465,22411.27100285497,22302.106997145027
771,2023-03-03 16:15:00,2023-03-03 16:19:59.999,22325.72,22362.2,22322.07,22347.49,866.675,22409.544129538026,22301.232870461976
772,2023-03-03 16:20:00,2023-03-03 16:24:59.999,22347.49,22365.28,22334.52,22351.39,793.8636,22405.160835933344,22301.713164066652
773,2023-03-03 16:25:00,2023-03-03 16:29:59.999,22352.4,22354.5,22332.0,22346.08,665.01284,22397.330994714903,22303.938005285097
774,2023-03-03 16:30:00,2023-03-03 16:34:59.999,22345.5,22362.59,22335.0,22338.15,836.96041,22390.621415143087,22305.176584856916
775,2023-03-03 16:35:00,2023-03-03 16:39:59.999,22337.38,22348.0,22324.45,22333.49,783.44152,22386.891918873516,22304.65508112649
776,2023-03-03 16:40:00,2023-03-03 16:44:59.999,22332.88,22356.52,22327.72,22345.54,564.35175,22385.16363123017,22310.002368769827
777,2023-03-03 16:45:00,2023-03-03 16:49:59.999,22345.54,22359.3,22334.03,22336.77,681.64291,22384.750358957175,22311.486641042826
778,2023-03-03 16:50:00,2023-03-03 16:54:59.999,22336.77,22362.88,22334.46,22360.98,589.27599,22373.254521227092,22318.729478772904
779,2023-03-03 16:55:00,2023-03-03 16:59:59.999,22360.27,22382.14,22350.06,22374.15,916.96164,22374.716965752024,22317.908034247976
780,2023-03-03 17:00:00,2023-03-03 17:04:59.999,22375.36,22398.0,22366.26,22394.45,1037.89878,22382.7881673923,22313.1288326077
781,2023-03-03 17:05:00,2023-03-03 17:09:59.999,22393.69,22408.67,22378.11,22395.89,901.32618,22388.181699314748,22309.91630068525
782,2023-03-03 17:10:00,2023-03-03 17:14:59.999,22395.89,22433.24,22382.43,22388.62,1368.02528,22393.91425203312,22308.529747966884
783,2023-03-03 17:15:00,2023-03-03 17:19:59.999,22388.01,22397.3,22375.04,22384.91,762.16993,22398.24478274984,22308.57721725016
784,2023-03-03 17:20:00,2023-03-03 17:24:59.999,22384.92,22407.83,22382.37,22389.51,813.11674,22402.823362754745,22307.85963724526
785,2023-03-03 17:25:00,2023-03-03 17:29:59.999,22390.14,22428.84,22389.51,22413.72,686.6132,22412.063195166254,22306.60080483375
786,2023-03-03 17:30:00,2023-03-03 17:34:59.999,22413.72,22426.26,22402.04,22408.75,794.98561,22417.261136785586,22310.433863214414
787,2023-03-03 17:35:00,2023-03-03 17:39:59.999,22407.61,22409.89,22391.27,22407.2,572.84814,22422.411326386376,22312.370673613623
788,2023-03-03 17:40:00,2023-03-03 17:44:59.999,22407.2,22416.8,22397.9,22408.03,465.4306,22427.26788661377,22313.812113386233
789,2023-03-03 17:45:00,2023-03-03 17:49:59.999,22408.19,22434.0,22401.13,22421.85,793.84584,22434.329683817705,22312.939316182295
790,2023-03-03 17:50:00,2023-03-03 17:54:59.999,22421.01,22448.25,22411.59,22435.68,953.02619,22441.372055546824,22316.892944453175
791,2023-03-03 17:55:00,2023-03-03 17:59:59.999,22435.68,22447.5,22400.78,22413.17,1058.44975,22444.56217057058,22320.270829429417
792,2023-03-03 18:00:00,2023-03-03 18:04:59.999,22413.38,22421.0,22394.04,22394.94,1108.15564,22445.27313328046,22323.91486671954
793,2023-03-03 18:05:00,2023-03-03 18:09:59.999,22394.94,22422.91,22394.23,22409.34,633.09517,22446.64457257409,22328.869427425914
794,2023-03-03 18:10:00,2023-03-03 18:14:59.999,22409.35,22419.69,22400.0,22410.65,722.78875,22446.407727652335,22336.35627234766
795,2023-03-03 18:15:00,2023-03-03 18:19:59.999,22410.64,22411.0,22393.3,22403.05,818.83855,22443.196078447367,22346.523921552634
796,2023-03-03 18:20:00,2023-03-03 18:24:59.999,22403.3,22409.98,22373.0,22373.54,958.15141,22440.22535544802,22352.294644551985
797,2023-03-03 18:25:00,2023-03-03 18:29:59.999,22373.54,22401.1,22372.19,22382.39,761.95565,22433.79442530409,22363.28757469591
798,2023-03-03 18:30:00,2023-03-03 18:34:59.999,22382.39,22386.74,22323.73,22348.43,1361.20873,22436.14026667822,22359.686733321785
799,2023-03-03 18:35:00,2023-03-03 18:39:59.999,22348.43,22359.68,22335.01,22345.45,906.21923,22439.959435715213,22352.99756428479
800,2023-03-03 18:40:00,2023-03-03 18:44:59.999,22345.45,22357.81,22229.25,22335.48,3481.79418,22444.511934051872,22342.548065948125
801,2023-03-03 18:45:00,2023-03-03 18:49:59.999,22335.49,22345.49,22294.12,22314.96,1369.29794,22450.860987816533,22328.10601218347
802,2023-03-03 18:50:00,2023-03-03 18:54:59.999,22316.05,22356.98,22312.27,22341.4,1230.95911,22451.985079309397,22322.259920690605
803,2023-03-03 18:55:00,2023-03-03 18:59:59.999,22342.15,22343.25,22302.03,22313.2,691.65175,22455.97772834854,22311.096271651462
804,2023-03-03 19:00:00,2023-03-03 19:04:59.999,22313.2,22319.62,22289.84,22302.76,898.26037,22459.637382236324,22298.761617763674
805,2023-03-03 19:05:00,2023-03-03 19:09:59.999,22303.6,22322.21,22296.73,22307.08,662.19462,22458.47508520761,22289.25991479239
806,2023-03-03 19:10:00,2023-03-03 19:14:59.999,22307.08,22332.32,22296.0,22327.45,767.98303,22455.124863274006,22284.48013672599
807,2023-03-03 19:15:00,2023-03-03 19:19:59.999,22326.29,22356.4,22321.29,22327.21,719.25264,22451.23736828151,22280.36863171849
808,2023-03-03 19:20:00,2023-03-03 19:24:59.999,22327.21,22338.75,22319.05,22322.41,509.16344,22446.643619014554,22276.40038098544
809,2023-03-03 19:25:00,2023-03-03 19:29:59.999,22322.41,22330.81,22297.57,22312.27,626.19116,22439.006067949886,22273.07993205011
810,2023-03-03 19:30:00,2023-03-03 19:34:59.999,22312.28,22323.48,22300.59,22312.37,534.31801,22426.32272820069,22273.43227179931
811,2023-03-03 19:35:00,2023-03-03 19:39:59.999,22312.37,22324.97,22300.0,22305.59,442.69737,22417.431529353333,22271.56547064667
812,2023-03-03 19:40:00,2023-03-03 19:44:59.999,22305.12,22336.03,22297.4,22332.88,572.64902,22410.66916930265,22272.121830697353
813,2023-03-03 19:45:00,2023-03-03 19:49:59.999,22332.88,22347.66,22325.44,22345.47,696.01314,22400.154213710663,22276.249786289332
814,2023-03-03 19:50:00,2023-03-03 19:54:59.999,22346.91,22397.76,22345.47,22375.76,1326.63487,22391.759234101664,22281.155765898337
815,2023-03-03 19:55:00,2023-03-03 19:59:59.999,22375.76,22376.46,22347.52,22358.48,697.00627,22381.647380778453,22286.810619221545
816,2023-03-03 20:00:00,2023-03-03 20:04:59.999,22357.83,22378.22,22354.0,22375.46,857.47112,22382.06800053045,22286.581999469552
817,2023-03-03 20:05:00,2023-03-03 20:09:59.999,22376.01,22377.13,22357.08,22360.52,486.23265,22377.38801583459,22289.074984165414
818,2023-03-03 20:10:00,2023-03-03 20:14:59.999,22359.84,22374.47,22350.81,22359.0,584.42834,22378.87413170671,22288.645868293293
819,2023-03-03 20:15:00,2023-03-03 20:19:59.999,22359.77,22374.99,22337.74,22345.92,634.36217,22378.92244738084,22288.644552619156
820,2023-03-03 20:20:00,2023-03-03 20:24:59.999,22345.03,22365.6,22340.99,22350.88,482.1067,22380.30320394058,22288.803796059423
821,2023-03-03 20:25:00,2023-03-03 20:29:59.999,22351.67,22358.0,22328.42,22352.4,648.11058,22381.878072409618,22290.972927590385
822,2023-03-03 20:30:00,2023-03-03 20:34:59.999,22352.4,22355.3,22323.31,22330.81,604.18835,22381.35117017514,22290.44082982486
823,2023-03-03 20:35:00,2023-03-03 20:39:59.999,22330.81,22333.47,22274.0,22309.14,1213.43529,22381.585948081934,22289.800051918064
824,2023-03-03 20:40:00,2023-03-03 20:44:59.999,22309.14,22322.99,22300.0,22310.68,718.01235,22380.96381426871,22291.21418573129
825,2023-03-03 20:45:00,2023-03-03 20:49:59.999,22311.41,22323.21,22303.67,22319.4,594.65416,22380.28975948828,22293.120240511715
826,2023-03-03 20:50:00,2023-03-03 20:54:59.999,22320.15,22326.16,22294.5,22321.11,753.48726,22380.328176418072,22292.447823581926
827,2023-03-03 20:55:00,2023-03-03 20:59:59.999,22321.8,22326.42,22296.55,22308.16,662.20706,22380.928652656756,22289.942347343243
828,2023-03-03 21:00:00,2023-03-03 21:04:59.999,22307.08,22316.15,22282.95,22309.52,583.85971,22381.35660227948,22288.225397720522
829,2023-03-03 21:05:00,2023-03-03 21:09:59.999,22309.88,22313.81,22250.01,22258.4,961.12572,22388.710338072735,22275.484661927265
830,2023-03-03 21:10:00,2023-03-03 21:14:59.999,22257.54,22273.29,22240.39,22244.28,1153.89503,22396.68710830101,22260.698891698998
831,2023-03-03 21:15:00,2023-03-03 21:19:59.999,22243.04,22265.46,22204.36,22210.54,1322.50547,22408.900080381776,22238.980919618225
832,2023-03-03 21:20:00,2023-03-03 21:24:59.999,22211.74,22310.0,22147.31,22296.1,3377.43074,22407.79653118995,22236.406468810044
833,2023-03-03 21:25:00,2023-03-03 21:29:59.999,22296.1,22306.85,22275.22,22284.25,1055.74599,22405.547663510577,22232.53333648942
834,2023-03-03 21:30:00,2023-03-03 21:34:59.999,22284.25,22312.78,22277.97,22296.59,818.33383,22398.016884720753,22232.14711527925
835,2023-03-03 21:35:00,2023-03-03 21:39:59.999,22296.58,22297.45,22252.35,22266.29,704.86824,22393.494543546538,22227.45045645346
836,2023-03-03 21:40:00,2023-03-03 21:44:59.999,22266.29,22286.24,22255.98,22276.97,706.52167,22384.132129336922,22226.963870663083
837,2023-03-03 21:45:00,2023-03-03 21:49:59.999,22276.97,22296.76,22147.0,22217.54,1962.34162,22381.559868415614,22215.23813158438
838,2023-03-03 21:50:00,2023-03-03 21:54:59.999,22216.4,22272.93,22192.74,22253.82,1411.578,22373.56426822569,22212.715731774308
839,2023-03-03 21:55:00,2023-03-03 21:59:59.999,22252.78,22260.11,22221.86,22239.92,715.01499,22367.621143885233,22208.058856114767
840,2023-03-03 22:00:00,2023-03-03 22:04:59.999,22239.92,22251.51,22227.32,22248.09,449.13225,22358.73060758005,22206.670392419946
841,2023-03-03 22:05:00,2023-03-03 22:09:59.999,22248.1,22267.56,22224.68,22234.65,827.88149,22348.45162564031,22205.174374359685
842,2023-03-03 22:10:00,2023-03-03 22:14:59.999,22234.65,22249.91,22231.13,22241.96,391.02406,22341.021505663655,22203.71949433634
843,2023-03-03 22:15:00,2023-03-03 22:19:59.999,22242.46,22272.97,22241.39,22261.28,415.2768,22336.642748777987,22203.312251222014
844,2023-03-03 22:20:00,2023-03-03 22:24:59.999,22261.28,22274.48,22250.7,22259.66,472.91783,22331.521557926724,22203.33144207328
845,2023-03-03 22:25:00,2023-03-03 22:29:59.999,22259.66,22267.42,22254.78,22265.6,278.89626,22324.231460548173,22205.241539451825
846,2023-03-03 22:30:00,2023-03-03 22:34:59.999,22265.58,22307.99,22264.94,22297.56,594.01801,22319.36210417556,22207.75589582444
847,2023-03-03 22:35:00,2023-03-03 22:39:59.999,22297.56,22297.67,22281.54,22290.12,381.67458,22316.079649912077,22209.23435008792
848,2023-03-03 22:40:00,2023-03-03 22:44:59.999,22290.92,22298.98,22270.0,22287.38,306.84579,22311.869925671923,22211.230074328076
849,2023-03-03 22:45:00,2023-03-03 22:49:59.999,22287.38,22310.64,22281.53,22304.01,346.17348,22317.40174245926,22210.25925754074
850,2023-03-03 22:50:00,2023-03-03 22:54:59.999,22304.59,22335.66,22292.53,22321.28,580.70066,22325.940543070956,22209.42045692904
851,2023-03-03 22:55:00,2023-03-03 22:59:59.999,22320.67,22338.75,22310.44,22320.99,389.27631,22329.66195680609,22216.744043193914
852,2023-03-03 23:00:00,2023-03-03 23:04:59.999,22320.99,22343.47,22313.77,22330.04,974.35216,22335.869902079896,22213.930097920107
853,2023-03-03 23:05:00,2023-03-03 23:09:59.999,22330.86,22343.52,22320.37,22336.86,423.48319,22344.163634840206,22210.897365159795
854,2023-03-03 23:10:00,2023-03-03 23:14:59.999,22336.86,22350.18,22325.57,22349.29,549.26335,22353.44192198302,22206.88907801698
855,2023-03-03 23:15:00,2023-03-03 23:19:59.999,22349.29,22350.18,22320.38,22327.31,536.10666,22358.967503231874,22207.46549676813
856,2023-03-03 23:20:00,2023-03-03 23:24:59.999,22327.82,22334.27,22313.17,22328.73,375.64287,22364.02160489807,22207.587395101928
857,2023-03-03 23:25:00,2023-03-03 23:29:59.999,22329.23,22360.0,22324.58,22358.06,512.13776,22370.500441796285,22215.160558203715
858,2023-03-03 23:30:00,2023-03-03 23:34:59.999,22358.06,22377.26,22347.88,22351.99,948.71381,22377.311934064543,22218.16606593546
859,2023-03-03 23:35:00,2023-03-03 23:39:59.999,22353.38,22372.0,22346.55,22355.62,511.52444,22382.26040591011,22224.787594089892
860,2023-03-03 23:40:00,2023-03-03 23:44:59.999,22355.62,22363.46,22342.0,22356.78,496.3788,22386.636946757408,22231.280053242594
861,2023-03-03 23:45:00,2023-03-03 23:49:59.999,22356.78,22358.57,22333.02,22351.06,558.03103,22386.53263987733,22243.025360122676
862,2023-03-03 23:50:00,2023-03-03 23:54:59.999,22351.9,22356.47,22330.67,22335.69,516.24324,22383.400344479724,22255.530655520273
863,2023-03-03 23:55:00,2023-03-03 23:59:59.999,22335.69,22357.49,22334.18,22354.34,398.25916,22383.84452758135,22264.39247241865
864,2023-03-04 00:00:00,2023-03-04 00:04:59.999,22354.34,22357.08,22333.0,22343.06,708.9238,22380.61840742061,22275.958592579394
865,2023-03-04 00:05:00,2023-03-04 00:09:59.999,22343.06,22348.73,22330.01,22336.14,511.98923,22375.576440330973,22288.054559669035
866,2023-03-04 00:10:00,2023-03-04 00:14:59.999,22336.14,22345.0,22331.13,22339.47,273.68607,22374.831481859957,22292.990518140043
867,2023-03-04 00:15:00,2023-03-04 00:19:59.999,22338.98,22348.71,22330.64,22338.97,294.87619,22372.021566539297,22300.685433460698
868,2023-03-04 00:20:00,2023-03-04 00:24:59.999,22339.37,22375.85,22338.63,22367.15,451.60504,22370.65012735313,22310.033872646873
869,2023-03-04 00:25:00,2023-03-04 00:29:59.999,22366.44,22379.99,22356.51,22373.13,453.3865,22372.46530862245,22315.130691377555
870,2023-03-04 00:30:00,2023-03-04 00:34:59.999,22372.92,22381.81,22346.0,22346.89,510.89923,22371.832114534394,22318.324885465605
871,2023-03-04 00:35:00,2023-03-04 00:39:59.999,22346.26,22378.37,22341.01,22367.87,538.5272,22373.530312521463,22321.314687478538
872,2023-03-04 00:40:00,2023-03-04 00:44:59.999,22366.98,22392.17,22360.84,22380.7,611.58108,22378.53874087043,22321.372259129577
873,2023-03-04 00:45:00,2023-03-04 00:49:59.999,22380.13,22380.7,22363.9,22373.66,410.3698,22381.486264534742,22322.10473546526
874,2023-03-04 00:50:00,2023-03-04 00:54:59.999,22373.66,22380.51,22363.75,22378.51,301.58341,22385.107415381794,22321.405584618205
875,2023-03-04 00:55:00,2023-03-04 00:59:59.999,22377.53,22379.45,22365.33,22368.49,291.97486,22385.46994608443,22325.16105391557
876,2023-03-04 01:00:00,2023-03-04 01:04:59.999,22369.11,22382.47,22365.69,22367.53,405.22607,22385.232584527515,22329.27841547249
877,2023-03-04 01:05:00,2023-03-04 01:09:59.999,22367.19,22392.11,22366.0,22374.11,585.33023,22386.985955746302,22329.1300442537
878,2023-03-04 01:10:00,2023-03-04 01:14:59.999,22374.11,22384.77,22365.99,22376.71,350.59676,22389.175953344125,22329.412046655878
879,2023-03-04 01:15:00,2023-03-04 01:19:59.999,22376.71,22383.61,22361.47,22374.54,411.16972,22390.78733899476,22329.692661005236
880,2023-03-04 01:20:00,2023-03-04 01:24:59.999,22374.54,22391.68,22373.66,22381.69,510.73114,22393.369054046896,22329.60194595311
881,2023-03-04 01:25:00,2023-03-04 01:29:59.999,22381.7,22381.7,22362.16,22365.97,400.74874,22393.80031858089,22330.66168141911
882,2023-03-04 01:30:00,2023-03-04 01:34:59.999,22365.7,22377.21,22358.17,22360.44,398.58076,22392.627595504866,22334.309404495132
883,2023-03-04 01:35:00,2023-03-04 01:39:59.999,22361.18,22366.0,22342.26,22355.98,526.39348,22392.615523286797,22334.485476713206
884,2023-03-04 01:40:00,2023-03-04 01:44:59.999,22355.98,22370.0,22353.27,22366.47,279.05753,22392.235139558823,22337.206860441172
885,2023-03-04 01:45:00,2023-03-04 01:49:59.999,22366.47,22368.04,22348.8,22356.8,260.39383,22390.28832810702,22341.21967189298
886,2023-03-04 01:50:00,2023-03-04 01:54:59.999,22356.8,22358.5,22336.0,22352.99,420.3537,22388.6677957465,22344.1922042535
887,2023-03-04 01:55:00,2023-03-04 01:59:59.999,22352.99,22355.85,22336.12,22342.01,310.95964,22388.096741543028,22345.067258456977
888,2023-03-04 02:00:00,2023-03-04 02:04:59.999,22342.39,22348.82,22335.66,22339.92,283.89586,22389.665894221875,22340.77510577813
889,2023-03-04 02:05:00,2023-03-04 02:09:59.999,22339.6,22350.97,22333.78,22348.61,261.22816,22389.17851673011,22338.810483269892
890,2023-03-04 02:10:00,2023-03-04 02:14:59.999,22349.04,22359.39,22348.22,22349.81,257.26147,22388.957362385532,22339.32363761447
891,2023-03-04 02:15:00,2023-03-04 02:19:59.999,22349.81,22357.54,22345.71,22351.72,238.33035,22388.657698688476,22338.00830131152
892,2023-03-04 02:20:00,2023-03-04 02:24:59.999,22351.72,22358.0,22345.46,22353.07,280.08828,22386.332834882684,22337.570165117315
893,2023-03-04 02:25:00,2023-03-04 02:29:59.999,22353.07,22356.67,22342.84,22351.93,272.26125,22384.997879224436,22336.73212077556
894,2023-03-04 02:30:00,2023-03-04 02:34:59.999,22351.93,22354.16,22342.37,22344.15,180.72926,22382.89986937742,22335.394130622582
895,2023-03-04 02:35:00,2023-03-04 02:39:59.999,22344.72,22355.0,22336.0,22354.07,241.97525,22381.87416188234,22334.97783811766
896,2023-03-04 02:40:00,2023-03-04 02:44:59.999,22354.07,22358.43,22345.01,22348.63,210.22436,22380.908760363727,22334.053239636272
897,2023-03-04 02:45:00,2023-03-04 02:49:59.999,22348.88,22351.61,22334.94,22340.16,316.43433,22379.065093816993,22332.501906183003
898,2023-03-04 02:50:00,2023-03-04 02:54:59.999,22339.6,22351.82,22339.56,22341.38,210.53729,22376.00470119087,22332.02929880913
899,2023-03-04 02:55:00,2023-03-04 02:59:59.999,22341.39,22349.56,22337.37,22339.87,208.29174,22372.952987914756,22331.61401208524
900,2023-03-04 03:00:00,2023-03-04 03:04:59.999,22339.87,22345.22,22331.26,22335.57,438.06986,22366.973880634047,22332.981119365955
901,2023-03-04 03:05:00,2023-03-04 03:09:59.999,22335.45,22340.19,22331.42,22335.47,273.53101,22364.899869232097,22332.00513076791
902,2023-03-04 03:10:00,2023-03-04 03:14:59.999,22335.98,22336.82,22323.05,22327.28,427.14277,22364.695198831505,22328.893801168495
903,2023-03-04 03:15:00,2023-03-04 03:19:59.999,22327.55,22344.0,22327.28,22341.63,307.96882,22363.593721258727,22328.560278741268
904,2023-03-04 03:20:00,2023-03-04 03:24:59.999,22341.63,22345.0,22333.5,22342.61,232.87809,22359.72892019701,22330.039079802988
905,2023-03-04 03:25:00,2023-03-04 03:29:59.999,22342.61,22343.5,22335.79,22336.35,196.09126,22358.0867328858,22329.636267114205
906,2023-03-04 03:30:00,2023-03-04 03:34:59.999,22336.35,22344.79,22332.96,22344.2,263.88389,22357.0213243823,22329.8226756177
907,2023-03-04 03:35:00,2023-03-04 03:39:59.999,22343.98,22352.01,22341.45,22344.33,334.93152,22357.126743269895,22329.949256730106
908,2023-03-04 03:40:00,2023-03-04 03:44:59.999,22344.33,22351.91,22340.0,22343.77,283.14032,22357.217475148456,22330.24352485154
909,2023-03-04 03:45:00,2023-03-04 03:49:59.999,22343.77,22346.45,22340.0,22341.6,301.92817,22356.70490148763,22330.055098512366
910,2023-03-04 03:50:00,2023-03-04 03:54:59.999,22341.26,22352.12,22327.64,22345.6,538.6753,22356.211449956005,22330.127550043995
911,2023-03-04 03:55:00,2023-03-04 03:59:59.999,22345.6,22354.55,22344.32,22346.66,314.37543,22355.472412179322,22330.360587820676
912,2023-03-04 04:00:00,2023-03-04 04:04:59.999,22346.65,22348.04,22340.0,22345.65,326.83569,22354.291821068946,22330.799178931054
913,2023-03-04 04:05:00,2023-03-04 04:09:59.999,22345.65,22353.0,22340.18,22347.92,305.92644,22353.569016199857,22331.120983800145
914,2023-03-04 04:10:00,2023-03-04 04:14:59.999,22347.92,22361.33,22339.97,22357.78,402.81103,22356.10767007973,22329.94532992027
915,2023-03-04 04:15:00,2023-03-04 04:19:59.999,22358.27,22362.2,22348.93,22358.73,349.91855,22357.25335789034,22329.26564210966
916,2023-03-04 04:20:00,2023-03-04 04:24:59.999,22358.73,22368.0,22346.52,22348.03,531.67446,22357.179680595782,22329.279319404213
917,2023-03-04 04:25:00,2023-03-04 04:29:59.999,22348.03,22355.92,22333.5,22341.16,462.23372,22357.192434221615,22329.366565778386
918,2023-03-04 04:30:00,2023-03-04 04:34:59.999,22341.67,22346.75,22327.24,22342.4,455.53912,22357.22267112819,22329.43832887181
919,2023-03-04 04:35:00,2023-03-04 04:39:59.999,22341.98,22350.72,22333.99,22347.11,336.86009,22357.582429973012,22329.80257002699
920,2023-03-04 04:40:00,2023-03-04 04:44:59.999,22347.11,22349.42,22340.48,22344.41,207.90738,22357.515705426093,22330.753294573908
921,2023-03-04 04:45:00,2023-03-04 04:49:59.999,22344.41,22345.75,22328.21,22335.34,319.14723,22357.526150008685,22330.729849991316
922,2023-03-04 04:50:00,2023-03-04 04:54:59.999,22334.97,22335.52,22325.9,22328.04,360.15478,22357.375783331125,22330.956216668877
923,2023-03-04 04:55:00,2023-03-04 04:59:59.999,22328.23,22344.41,22326.7,22343.94,364.51796,22357.440868170823,22331.12213182918
924,2023-03-04 05:00:00,2023-03-04 05:04:59.999,22343.94,22344.41,22333.91,22342.12,204.15051,22357.430541803755,22331.083458196248
